placeID,rating,geoplaces2.latitude,geoplaces2.longitude,geoplaces2.name,geoplaces2.address,geoplaces2.city,geoplaces2.state,geoplaces2.country,geoplaces2.zip,geoplaces2.PriceDollar
132755,2,22.153324,-101.0195459,La Estrella de Dimas,Av. de los Pintores,San Luis Potosí,San Luis Potosí,Mexico,,$$
132755,2,22.153324,-101.0195459,La Estrella de Dimas,Av. de los Pintores,San Luis Potosí,San Luis Potosí,Mexico,,$$
132755,2,22.153324,-101.0195459,La Estrella de Dimas,Av. de los Pintores,San Luis Potosí,San Luis Potosí,Mexico,,$$
132755,1,22.153324,-101.0195459,La Estrella de Dimas,Av. de los Pintores,San Luis Potosí,San Luis Potosí,Mexico,,$$
135035,2,22.145813,-101.018032,El Mundo de la Pasta,Rio Papaloapan 265 Lomas de San Luis (3),San Luis Potosí,San Luis Potosí,Mexico,78210,$$$
135035,2,22.145813,-101.018032,El Mundo de la Pasta,Rio Papaloapan 265 Lomas de San Luis (3),San Luis Potosí,San Luis Potosí,Mexico,78210,$$$
135035,1,22.145813,-101.018032,El Mundo de la Pasta,Rio Papaloapan 265 Lomas de San Luis (3),San Luis Potosí,San Luis Potosí,Mexico,78210,$$$
135035,1,22.145813,-101.018032,El Mundo de la Pasta,Rio Papaloapan 265 Lomas de San Luis (3),San Luis Potosí,San Luis Potosí,Mexico,78210,$$$
132861,1,22.1480965,-101.0173023,Carls Jr,Av. V. Carranza,San Luis Potosí,San Luis Potosí,Mexico,,$$
132861,2,22.1480965,-101.0173023,Carls Jr,Av. V. Carranza,San Luis Potosí,San Luis Potosí,Mexico,,$$
132861,1,22.1480965,-101.0173023,Carls Jr,Av. V. Carranza,San Luis Potosí,San Luis Potosí,Mexico,,$$
132861,2,22.1480965,-101.0173023,Carls Jr,Av. V. Carranza,San Luis Potosí,San Luis Potosí,Mexico,,$$
132861,1,22.1480965,-101.0173023,Carls Jr,Av. V. Carranza,San Luis Potosí,San Luis Potosí,Mexico,,$$
132861,1,22.1480965,-101.0173023,Carls Jr,Av. V. Carranza,San Luis Potosí,San Luis Potosí,Mexico,,$$
132861,2,22.1480965,-101.0173023,Carls Jr,Av. V. Carranza,San Luis Potosí,San Luis Potosí,Mexico,,$$
135086,1,22.141421,-101.013955,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,San Luis Potosí,San Luis Potosí,Mexico,78290,$$
135086,1,22.141421,-101.013955,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,San Luis Potosí,San Luis Potosí,Mexico,78290,$$
135086,1,22.141421,-101.013955,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,San Luis Potosí,San Luis Potosí,Mexico,78290,$$
135086,0,22.141421,-101.013955,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,San Luis Potosí,San Luis Potosí,Mexico,78290,$$
135086,1,22.141421,-101.013955,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,San Luis Potosí,San Luis Potosí,Mexico,78290,$$
135086,0,22.141421,-101.013955,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,San Luis Potosí,San Luis Potosí,Mexico,78290,$$
135086,1,22.141421,-101.013955,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,San Luis Potosí,San Luis Potosí,Mexico,78290,$$
135086,0,22.141421,-101.013955,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,San Luis Potosí,San Luis Potosí,Mexico,78290,$$
135086,1,22.141421,-101.013955,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,San Luis Potosí,San Luis Potosí,Mexico,78290,$$
135086,2,22.141421,-101.013955,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,San Luis Potosí,San Luis Potosí,Mexico,78290,$$
135053,2,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosí,San Luis Potosí,Mexico,62460,$$$
135053,0,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosí,San Luis Potosí,Mexico,62460,$$$
135053,0,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosí,San Luis Potosí,Mexico,62460,$$$
135053,2,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosí,San Luis Potosí,Mexico,62460,$$$
135053,0,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosí,San Luis Potosí,Mexico,62460,$$$
135053,2,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosí,San Luis Potosí,Mexico,62460,$$$
135053,2,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosí,San Luis Potosí,Mexico,62460,$$$
135053,1,22.178931,-101.012861,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosí,San Luis Potosí,Mexico,62460,$$$
132955,2,22.147622,-101.0102749,emilianos,venustiano carranza,San Luis Potosí,San Luis Potosí,Mexico,,$
132955,2,22.147622,-101.0102749,emilianos,venustiano carranza,San Luis Potosí,San Luis Potosí,Mexico,,$
132955,2,22.147622,-101.0102749,emilianos,venustiano carranza,San Luis Potosí,San Luis Potosí,Mexico,,$
132955,2,22.147622,-101.0102749,emilianos,venustiano carranza,San Luis Potosí,San Luis Potosí,Mexico,,$
132955,2,22.147622,-101.0102749,emilianos,venustiano carranza,San Luis Potosí,San Luis Potosí,Mexico,,$
135055,2,22.148854,-101.008472,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosí,San Luis Potosí,Mexico,78270,$$$
135055,2,22.148854,-101.008472,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosí,San Luis Potosí,Mexico,78270,$$$
135055,2,22.148854,-101.008472,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosí,San Luis Potosí,Mexico,78270,$$$
135055,0,22.148854,-101.008472,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosí,San Luis Potosí,Mexico,78270,$$$
135055,2,22.148854,-101.008472,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosí,San Luis Potosí,Mexico,78270,$$$
135055,2,22.148854,-101.008472,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosí,San Luis Potosí,Mexico,78270,$$$
135055,2,22.148854,-101.008472,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosí,San Luis Potosí,Mexico,78270,$$$
132958,2,22.1449787,-101.0056829,tacos los volcanes,avenida hivno nacional,San Luis Potosí,San Luis Potosí,Mexico,,$
132958,2,22.1449787,-101.0056829,tacos los volcanes,avenida hivno nacional,San Luis Potosí,San Luis Potosí,Mexico,,$
132958,1,22.1449787,-101.0056829,tacos los volcanes,avenida hivno nacional,San Luis Potosí,San Luis Potosí,Mexico,,$
132958,2,22.1449787,-101.0056829,tacos los volcanes,avenida hivno nacional,San Luis Potosí,San Luis Potosí,Mexico,,$
132958,1,22.1449787,-101.0056829,tacos los volcanes,avenida hivno nacional,San Luis Potosí,San Luis Potosí,Mexico,,$
132958,2,22.1449787,-101.0056829,tacos los volcanes,avenida hivno nacional,San Luis Potosí,San Luis Potosí,Mexico,,$
135046,2,22.141282,-101.002958,Restaurante El Reyecito,Agricultura 595 del Valle,San Luis Potosí,San Luis Potosí,Mexico,78200,$$
135046,1,22.141282,-101.002958,Restaurante El Reyecito,Agricultura 595 del Valle,San Luis Potosí,San Luis Potosí,Mexico,78200,$$
135046,2,22.141282,-101.002958,Restaurante El Reyecito,Agricultura 595 del Valle,San Luis Potosí,San Luis Potosí,Mexico,78200,$$
135046,2,22.141282,-101.002958,Restaurante El Reyecito,Agricultura 595 del Valle,San Luis Potosí,San Luis Potosí,Mexico,78200,$$
135046,0,22.141282,-101.002958,Restaurante El Reyecito,Agricultura 595 del Valle,San Luis Potosí,San Luis Potosí,Mexico,78200,$$
135046,1,22.141282,-101.002958,Restaurante El Reyecito,Agricultura 595 del Valle,San Luis Potosí,San Luis Potosí,Mexico,78200,$$
135046,2,22.141282,-101.002958,Restaurante El Reyecito,Agricultura 595 del Valle,San Luis Potosí,San Luis Potosí,Mexico,78200,$$
135046,1,22.141282,-101.002958,Restaurante El Reyecito,Agricultura 595 del Valle,San Luis Potosí,San Luis Potosí,Mexico,78200,$$
135046,0,22.141282,-101.002958,Restaurante El Reyecito,Agricultura 595 del Valle,San Luis Potosí,San Luis Potosí,Mexico,78200,$$
135046,1,22.141282,-101.002958,Restaurante El Reyecito,Agricultura 595 del Valle,San Luis Potosí,San Luis Potosí,Mexico,78200,$$
135046,2,22.141282,-101.002958,Restaurante El Reyecito,Agricultura 595 del Valle,San Luis Potosí,San Luis Potosí,Mexico,78200,$$
135072,1,22.149192,-101.002936,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosí,San Luis Potosí,Mexico,78220,$$
135072,2,22.149192,-101.002936,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosí,San Luis Potosí,Mexico,78220,$$
135072,2,22.149192,-101.002936,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosí,San Luis Potosí,Mexico,78220,$$
135072,2,22.149192,-101.002936,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosí,San Luis Potosí,Mexico,78220,$$
135072,1,22.149192,-101.002936,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosí,San Luis Potosí,Mexico,78220,$$
135072,0,22.149192,-101.002936,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosí,San Luis Potosí,Mexico,78220,$$
135072,1,22.149192,-101.002936,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosí,San Luis Potosí,Mexico,78220,$$
135072,1,22.149192,-101.002936,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosí,San Luis Potosí,Mexico,78220,$$
135026,0,22.148665,-101.001273,la Cantina,Capitan Caldera No. 420 Tequisqueapan,San Luis Potosí,San Luis Potosí,Mexico,78250,$$$
135026,1,22.148665,-101.001273,la Cantina,Capitan Caldera No. 420 Tequisqueapan,San Luis Potosí,San Luis Potosí,Mexico,78250,$$$
135026,2,22.148665,-101.001273,la Cantina,Capitan Caldera No. 420 Tequisqueapan,San Luis Potosí,San Luis Potosí,Mexico,78250,$$$
135026,2,22.148665,-101.001273,la Cantina,Capitan Caldera No. 420 Tequisqueapan,San Luis Potosí,San Luis Potosí,Mexico,78250,$$$
135026,1,22.148665,-101.001273,la Cantina,Capitan Caldera No. 420 Tequisqueapan,San Luis Potosí,San Luis Potosí,Mexico,78250,$$$
135026,1,22.148665,-101.001273,la Cantina,Capitan Caldera No. 420 Tequisqueapan,San Luis Potosí,San Luis Potosí,Mexico,78250,$$$
135026,2,22.148665,-101.001273,la Cantina,Capitan Caldera No. 420 Tequisqueapan,San Luis Potosí,San Luis Potosí,Mexico,78250,$$$
135026,1,22.148665,-101.001273,la Cantina,Capitan Caldera No. 420 Tequisqueapan,San Luis Potosí,San Luis Potosí,Mexico,78250,$$$
135026,1,22.148665,-101.001273,la Cantina,Capitan Caldera No. 420 Tequisqueapan,San Luis Potosí,San Luis Potosí,Mexico,78250,$$$
135026,2,22.148665,-101.001273,la Cantina,Capitan Caldera No. 420 Tequisqueapan,San Luis Potosí,San Luis Potosí,Mexico,78250,$$$
135026,2,22.148665,-101.001273,la Cantina,Capitan Caldera No. 420 Tequisqueapan,San Luis Potosí,San Luis Potosí,Mexico,78250,$$$
135058,1,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosí,San Luis Potosí,Mexico,64000,$$
135058,1,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosí,San Luis Potosí,Mexico,64000,$$
135058,1,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosí,San Luis Potosí,Mexico,64000,$$
135058,1,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosí,San Luis Potosí,Mexico,64000,$$
135058,1,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosí,San Luis Potosí,Mexico,64000,$$
135058,2,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosí,San Luis Potosí,Mexico,64000,$$
135058,0,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosí,San Luis Potosí,Mexico,64000,$$
135058,2,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosí,San Luis Potosí,Mexico,64000,$$
135058,2,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosí,San Luis Potosí,Mexico,64000,$$
135058,1,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosí,San Luis Potosí,Mexico,64000,$$
135058,0,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosí,San Luis Potosí,Mexico,64000,$$
135058,0,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosí,San Luis Potosí,Mexico,64000,$$
135058,1,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosí,San Luis Potosí,Mexico,64000,$$
135058,2,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosí,San Luis Potosí,Mexico,64000,$$
135058,2,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosí,San Luis Potosí,Mexico,64000,$$
135058,0,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosí,San Luis Potosí,Mexico,64000,$$
135058,2,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosí,San Luis Potosí,Mexico,64000,$$
135058,1,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosí,San Luis Potosí,Mexico,64000,$$
135065,2,22.14958,-100.999557,El angel Restaurante,Venustiano Carranza 1625 Jardin,San Luis Potosí,San Luis Potosí,Mexico,78250,$$$
135065,0,22.14958,-100.999557,El angel Restaurante,Venustiano Carranza 1625 Jardin,San Luis Potosí,San Luis Potosí,Mexico,78250,$$$
135065,2,22.14958,-100.999557,El angel Restaurante,Venustiano Carranza 1625 Jardin,San Luis Potosí,San Luis Potosí,Mexico,78250,$$$
135065,2,22.14958,-100.999557,El angel Restaurante,Venustiano Carranza 1625 Jardin,San Luis Potosí,San Luis Potosí,Mexico,78250,$$$
135065,1,22.14958,-100.999557,El angel Restaurante,Venustiano Carranza 1625 Jardin,San Luis Potosí,San Luis Potosí,Mexico,78250,$$$
135065,0,22.14958,-100.999557,El angel Restaurante,Venustiano Carranza 1625 Jardin,San Luis Potosí,San Luis Potosí,Mexico,78250,$$$
135065,2,22.14958,-100.999557,El angel Restaurante,Venustiano Carranza 1625 Jardin,San Luis Potosí,San Luis Potosí,Mexico,78250,$$$
135065,0,22.14958,-100.999557,El angel Restaurante,Venustiano Carranza 1625 Jardin,San Luis Potosí,San Luis Potosí,Mexico,78250,$$$
135065,1,22.14958,-100.999557,El angel Restaurante,Venustiano Carranza 1625 Jardin,San Luis Potosí,San Luis Potosí,Mexico,78250,$$$
135074,2,22.149689,-100.999525,Restaurante la Parroquia Potosina,Venustiano Carranza 303 Centro,San Luis Potosí,San Luis Potosí,Mexico,78000,$$$
135074,2,22.149689,-100.999525,Restaurante la Parroquia Potosina,Venustiano Carranza 303 Centro,San Luis Potosí,San Luis Potosí,Mexico,78000,$$$
135074,2,22.149689,-100.999525,Restaurante la Parroquia Potosina,Venustiano Carranza 303 Centro,San Luis Potosí,San Luis Potosí,Mexico,78000,$$$
135074,1,22.149689,-100.999525,Restaurante la Parroquia Potosina,Venustiano Carranza 303 Centro,San Luis Potosí,San Luis Potosí,Mexico,78000,$$$
135048,2,22.142017,-100.999246,Restaurante Bar Fu-hao,Jesus Goytortua 390 Tangamanga,San Luis Potosí,San Luis Potosí,Mexico,78269,$$$
135048,0,22.142017,-100.999246,Restaurante Bar Fu-hao,Jesus Goytortua 390 Tangamanga,San Luis Potosí,San Luis Potosí,Mexico,78269,$$$
135048,2,22.142017,-100.999246,Restaurante Bar Fu-hao,Jesus Goytortua 390 Tangamanga,San Luis Potosí,San Luis Potosí,Mexico,78269,$$$
135048,0,22.142017,-100.999246,Restaurante Bar Fu-hao,Jesus Goytortua 390 Tangamanga,San Luis Potosí,San Luis Potosí,Mexico,78269,$$$
135048,1,22.142017,-100.999246,Restaurante Bar Fu-hao,Jesus Goytortua 390 Tangamanga,San Luis Potosí,San Luis Potosí,Mexico,78269,$$$
135048,1,22.142017,-100.999246,Restaurante Bar Fu-hao,Jesus Goytortua 390 Tangamanga,San Luis Potosí,San Luis Potosí,Mexico,78269,$$$
135079,1,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosí,San Luis Potosí,Mexico,78000,$$$
135079,2,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosí,San Luis Potosí,Mexico,78000,$$$
135079,1,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosí,San Luis Potosí,Mexico,78000,$$$
135079,2,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosí,San Luis Potosí,Mexico,78000,$$$
135079,1,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosí,San Luis Potosí,Mexico,78000,$$$
135079,1,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosí,San Luis Potosí,Mexico,78000,$$$
135079,2,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosí,San Luis Potosí,Mexico,78000,$$$
135079,0,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosí,San Luis Potosí,Mexico,78000,$$$
135079,2,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosí,San Luis Potosí,Mexico,78000,$$$
135079,2,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosí,San Luis Potosí,Mexico,78000,$$$
135079,0,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosí,San Luis Potosí,Mexico,78000,$$$
135079,2,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosí,San Luis Potosí,Mexico,78000,$$$
135079,1,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosí,San Luis Potosí,Mexico,78000,$$$
135079,2,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosí,San Luis Potosí,Mexico,78000,$$$
135079,0,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosí,San Luis Potosí,Mexico,78000,$$$
135079,1,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosí,San Luis Potosí,Mexico,78000,$$$
135079,0,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosí,San Luis Potosí,Mexico,78000,$$$
135080,1,22.145008,-100.997969,los Toneles,Estatuto Juridico 1040 Burocratas,San Luis Potosí,San Luis Potosí,Mexico,78270,$$$
135080,2,22.145008,-100.997969,los Toneles,Estatuto Juridico 1040 Burocratas,San Luis Potosí,San Luis Potosí,Mexico,78270,$$$
135080,0,22.145008,-100.997969,los Toneles,Estatuto Juridico 1040 Burocratas,San Luis Potosí,San Luis Potosí,Mexico,78270,$$$
135080,2,22.145008,-100.997969,los Toneles,Estatuto Juridico 1040 Burocratas,San Luis Potosí,San Luis Potosí,Mexico,78270,$$$
135080,1,22.145008,-100.997969,los Toneles,Estatuto Juridico 1040 Burocratas,San Luis Potosí,San Luis Potosí,Mexico,78270,$$$
135080,0,22.145008,-100.997969,los Toneles,Estatuto Juridico 1040 Burocratas,San Luis Potosí,San Luis Potosí,Mexico,78270,$$$
135044,1,22.141848,-100.997475,Restaurant Wu Zhuo Yi,Himno Nacional 100 Avenida,San Luis Potosí,San Luis Potosí,Mexico,78240,$$
135044,1,22.141848,-100.997475,Restaurant Wu Zhuo Yi,Himno Nacional 100 Avenida,San Luis Potosí,San Luis Potosí,Mexico,78240,$$
135044,1,22.141848,-100.997475,Restaurant Wu Zhuo Yi,Himno Nacional 100 Avenida,San Luis Potosí,San Luis Potosí,Mexico,78240,$$
135044,2,22.141848,-100.997475,Restaurant Wu Zhuo Yi,Himno Nacional 100 Avenida,San Luis Potosí,San Luis Potosí,Mexico,78240,$$
135064,2,22.154687,-100.996617,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosí,San Luis Potosí,Mexico,78740,$$$
135064,2,22.154687,-100.996617,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosí,San Luis Potosí,Mexico,78740,$$$
135064,2,22.154687,-100.996617,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosí,San Luis Potosí,Mexico,78740,$$$
135064,0,22.154687,-100.996617,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosí,San Luis Potosí,Mexico,78740,$$$
135064,1,22.154687,-100.996617,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosí,San Luis Potosí,Mexico,78740,$$$
135064,1,22.154687,-100.996617,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosí,San Luis Potosí,Mexico,78740,$$$
135064,1,22.154687,-100.996617,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosí,San Luis Potosí,Mexico,78740,$$$
135064,0,22.154687,-100.996617,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosí,San Luis Potosí,Mexico,78740,$$$
135064,1,22.154687,-100.996617,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosí,San Luis Potosí,Mexico,78740,$$$
135064,0,22.154687,-100.996617,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosí,San Luis Potosí,Mexico,78740,$$$
135064,1,22.154687,-100.996617,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosí,San Luis Potosí,Mexico,78740,$$$
135064,2,22.154687,-100.996617,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosí,San Luis Potosí,Mexico,78740,$$$
135064,0,22.154687,-100.996617,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosí,San Luis Potosí,Mexico,78740,$$$
135064,0,22.154687,-100.996617,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosí,San Luis Potosí,Mexico,78740,$$$
135064,1,22.154687,-100.996617,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosí,San Luis Potosí,Mexico,78740,$$$
135064,1,22.154687,-100.996617,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosí,San Luis Potosí,Mexico,78740,$$$
135064,0,22.154687,-100.996617,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosí,San Luis Potosí,Mexico,78740,$$$
